meldcode;fabrikant;model;vermogen_kw;naam_koudemiddel;gwp;categorie;subsidiebedrag_2024;subsidiebedrag_2025;bron_2024_url;bron_2025_url;confidence_2024;confidence_2025;match_methode;datum_opgehaald
KA19289;Airwell;AW-WHPMA12-H91;11.0;R032;675;Lucht-Water;3825.0;3700.0;https://www.rvo.nl/meldcodes-warmtepompen/ka19289-airwell-aw-whpma12-h91;https://www.rvo.nl/meldcodes-warmtepompen/ka19289-airwell-aw-whpma12-h91;0.95;0.95;meldcode;2026-03-27
KA19290;Airwell;AW-WHPMA12-H93;11.0;R032;675;Lucht-Water;3825.0;3700.0;https://www.rvo.nl/meldcodes-warmtepompen/ka19290-airwell-aw-whpma12-h93;https://www.rvo.nl/meldcodes-warmtepompen/ka19290-airwell-aw-whpma12-h93;0.95;0.95;meldcode;2026-03-27
KA19292;Airwell;AW-WHPMA14-H93;12.0;R032;675;Lucht-Water;3975.0;3925.0;https://www.rvo.nl/meldcodes-warmtepompen/ka19292-airwell-aw-whpma14-h93;https://www.rvo.nl/meldcodes-warmtepompen/ka19292-airwell-aw-whpma14-h93;0.95;0.95;meldcode;2026-03-27
KA19293;Airwell;AW-WHPMA16-H91;13.0;R032;675;Lucht-Water;4125.0;4150.0;https://www.rvo.nl/meldcodes-warmtepompen/ka19293-airwell-aw-whpma16-h91;https://www.rvo.nl/meldcodes-warmtepompen/ka19293-airwell-aw-whpma16-h91;0.95;0.95;meldcode;2026-03-27
KA19294;Airwell;AW-WHPMA16-H93;13.0;R032;675;Lucht-Water;4125.0;4150.0;https://www.rvo.nl/meldcodes-warmtepompen/ka19294-airwell-aw-whpma16-h93;https://www.rvo.nl/meldcodes-warmtepompen/ka19294-airwell-aw-whpma16-h93;0.95;0.95;meldcode;2026-03-27
KA19295;Airwell;AW-WHPMA18-H93;16.0;R032;675;Lucht-Water;4575.0;4825.0;https://www.rvo.nl/meldcodes-warmtepompen/ka19295-airwell-aw-whpma18-h93;https://www.rvo.nl/meldcodes-warmtepompen/ka19295-airwell-aw-whpma18-h93;0.95;0.95;meldcode;2026-03-27
KA19296;Airwell;AW-WHPMA22-H93;20.0;R032;675;Lucht-Water;5175.0;5725.0;https://www.rvo.nl/meldcodes-warmtepompen/ka19296-airwell-aw-whpma22-h93;https://www.rvo.nl/meldcodes-warmtepompen/ka19296-airwell-aw-whpma22-h93;0.95;0.95;meldcode;2026-03-27
KA19298;Airwell;AW-WHPMA30-H93;24.0;R032;675;Lucht-Water;5550.0;6425.0;https://www.rvo.nl/meldcodes-warmtepompen/ka19298-airwell-aw-whpma30-h93;https://www.rvo.nl/meldcodes-warmtepompen/ka19298-airwell-aw-whpma30-h93;0.95;0.95;meldcode;2026-03-27
KA19300;Airwell;AW-YHPSA06-H91 + AW-WHPSA0406-N91;6.0;R032;675;Lucht-Water;3075.0;2575.0;https://www.rvo.nl/meldcodes-warmtepompen/ka19300-airwell-aw-yhpsa06-h91-aw-whpsa0406-n91;https://www.rvo.nl/meldcodes-warmtepompen/ka19300-airwell-aw-yhpsa06-h91-aw-whpsa0406-n91;0.95;0.95;meldcode;2026-03-27
KA19301;Airwell;AW-YHPSA08-H91 + AW-WHPSA0810-N91;7.0;R032;675;Lucht-Water;3225.0;2800.0;https://www.rvo.nl/meldcodes-warmtepompen/ka19301-airwell-aw-yhpsa08-h91-aw-whpsa0810-n91;https://www.rvo.nl/meldcodes-warmtepompen/ka19301-airwell-aw-yhpsa08-h91-aw-whpsa0810-n91;0.95;0.95;meldcode;2026-03-27
KA19302;Airwell;AW-YHPSA10-H91 + AW-WHPSA0810-N91;8.0;R032;675;Lucht-Water;3375.0;3025.0;https://www.rvo.nl/meldcodes-warmtepompen/ka19302-airwell-aw-yhpsa10-h91-aw-whpsa0810-n91;https://www.rvo.nl/meldcodes-warmtepompen/ka19302-airwell-aw-yhpsa10-h91-aw-whpsa0810-n91;0.95;0.95;meldcode;2026-03-27
KA19304;Airwell;AW-YHPSA12-H93 + AW-WHPSA1216-N91;11.0;R032;675;Lucht-Water;3825.0;3700.0;https://www.rvo.nl/meldcodes-warmtepompen/ka19304-airwell-aw-yhpsa12-h93-aw-whpsa1216-n91;https://www.rvo.nl/meldcodes-warmtepompen/ka19304-airwell-aw-yhpsa12-h93-aw-whpsa1216-n91;0.95;0.95;meldcode;2026-03-27
KA19306;Airwell;AW-YHPSA14-H93 + AW-WHPSA1216-N91;12.0;R032;675;Lucht-Water;3975.0;3925.0;https://www.rvo.nl/meldcodes-warmtepompen/ka19306-airwell-aw-yhpsa14-h93-aw-whpsa1216-n91;https://www.rvo.nl/meldcodes-warmtepompen/ka19306-airwell-aw-yhpsa14-h93-aw-whpsa1216-n91;0.95;0.95;meldcode;2026-03-27
KA19308;Airwell;AW-YHPSA16-H93 + AW-WHPSA1216-N91;13.0;R032;675;Lucht-Water;4125.0;4150.0;https://www.rvo.nl/meldcodes-warmtepompen/ka19308-airwell-aw-yhpsa16-h93-aw-whpsa1216-n91;https://www.rvo.nl/meldcodes-warmtepompen/ka19308-airwell-aw-yhpsa16-h93-aw-whpsa1216-n91;0.95;0.95;meldcode;2026-03-27
KA19369;Ecoforest;ecoAIR 1-7 Pro;4.0;R290 (Propaan);3;Lucht-Water;2775.0;2125.0;https://www.rvo.nl/meldcodes-warmtepompen/ka19369-ecoforest-ecoair-1-7-pro;https://www.rvo.nl/meldcodes-warmtepompen/ka19369-ecoforest-ecoair-1-7-pro;0.95;0.95;meldcode;2026-03-27
KA19370;Ecoforest;ecoAIR 3-12 Pro;6.0;R290 (Propaan);3;Lucht-Water;2850.0;2375.0;https://www.rvo.nl/meldcodes-warmtepompen/ka19370-ecoforest-ecoair-3-12-pro;https://www.rvo.nl/meldcodes-warmtepompen/ka19370-ecoforest-ecoair-3-12-pro;0.95;0.95;meldcode;2026-03-27
KA19371;Ecoforest;ecoGEO 1-6 Pro (B en C);6.0;R290 (Propaan);3;Grond-Water;4425.0;4425.0;https://www.rvo.nl/meldcodes-warmtepompen/ka19371-ecoforest-ecogeo-1-6-pro-b-en-c;https://www.rvo.nl/meldcodes-warmtepompen/ka19371-ecoforest-ecogeo-1-6-pro-b-en-c;0.95;0.95;meldcode;2026-03-27
KA19375;Ferroli;OMNIA M 3.2 10;8.0;R032;675;Lucht-Water;3375.0;3025.0;https://www.rvo.nl/meldcodes-warmtepompen/ka19375-ferroli-omnia-m-32-10;https://www.rvo.nl/meldcodes-warmtepompen/ka19375-ferroli-omnia-m-32-10;0.95;0.95;meldcode;2026-03-27
KA19376;Ferroli;OMNIA M 3.2 12;11.0;R032;675;Lucht-Water;3825.0;3700.0;https://www.rvo.nl/meldcodes-warmtepompen/ka19376-ferroli-omnia-m-32-12;https://www.rvo.nl/meldcodes-warmtepompen/ka19376-ferroli-omnia-m-32-12;0.95;0.95;meldcode;2026-03-27
KA19377;Ferroli;OMNIA M 3.2 12T;11.0;R032;675;Lucht-Water;3825.0;3700.0;https://www.rvo.nl/meldcodes-warmtepompen/ka19377-ferroli-omnia-m-32-12t;https://www.rvo.nl/meldcodes-warmtepompen/ka19377-ferroli-omnia-m-32-12t;0.95;0.95;meldcode;2026-03-27
KA19379;Ferroli;OMNIA M 3.2 14T;12.0;R032;675;Lucht-Water;3975.0;3925.0;https://www.rvo.nl/meldcodes-warmtepompen/ka19379-ferroli-omnia-m-32-14t;https://www.rvo.nl/meldcodes-warmtepompen/ka19379-ferroli-omnia-m-32-14t;0.95;0.95;meldcode;2026-03-27
KA19381;Ferroli;OMNIA M 3.2 16T;13.0;R032;675;Lucht-Water;4125.0;4150.0;https://www.rvo.nl/meldcodes-warmtepompen/ka19381-ferroli-omnia-m-32-16t;https://www.rvo.nl/meldcodes-warmtepompen/ka19381-ferroli-omnia-m-32-16t;0.95;0.95;meldcode;2026-03-27
KA19382;Ferroli;OMNIA M 3.2 4;5.0;R032;675;Lucht-Water;2925.0;2350.0;https://www.rvo.nl/meldcodes-warmtepompen/ka19382-ferroli-omnia-m-32-4;https://www.rvo.nl/meldcodes-warmtepompen/ka19382-ferroli-omnia-m-32-4;0.95;0.95;meldcode;2026-03-27
KA19383;Ferroli;OMNIA M 3.2 6;6.0;R032;675;Lucht-Water;3075.0;2575.0;https://www.rvo.nl/meldcodes-warmtepompen/ka19383-ferroli-omnia-m-32-6;https://www.rvo.nl/meldcodes-warmtepompen/ka19383-ferroli-omnia-m-32-6;0.95;0.95;meldcode;2026-03-27
KA19384;Ferroli;OMNIA M 3.2 8;7.0;R032;675;Lucht-Water;3225.0;2800.0;https://www.rvo.nl/meldcodes-warmtepompen/ka19384-ferroli-omnia-m-32-8;https://www.rvo.nl/meldcodes-warmtepompen/ka19384-ferroli-omnia-m-32-8;0.95;0.95;meldcode;2026-03-27
KA19387;Lamborghini Caloreclima;IDOLA M 3.2 12T;11.0;R032;675;Lucht-Water;3825.0;3700.0;https://www.rvo.nl/meldcodes-warmtepompen/ka19387-lamborghini-caloreclima-idola-m-32-12t;https://www.rvo.nl/meldcodes-warmtepompen/ka19387-lamborghini-caloreclima-idola-m-32-12t;0.95;0.95;meldcode;2026-03-27
KA19389;Lamborghini Caloreclima;IDOLA M 3.2 14T;12.0;R032;675;Lucht-Water;3975.0;3925.0;https://www.rvo.nl/meldcodes-warmtepompen/ka19389-lamborghini-caloreclima-idola-m-32-14t;https://www.rvo.nl/meldcodes-warmtepompen/ka19389-lamborghini-caloreclima-idola-m-32-14t;0.95;0.95;meldcode;2026-03-27
KA19391;Lamborghini Caloreclima;IDOLA M 3.2 16T;13.0;R032;675;Lucht-Water;4125.0;4150.0;https://www.rvo.nl/meldcodes-warmtepompen/ka19391-lamborghini-caloreclima-idola-m-32-16t;https://www.rvo.nl/meldcodes-warmtepompen/ka19391-lamborghini-caloreclima-idola-m-32-16t;0.95;0.95;meldcode;2026-03-27
KA19394;Lamborghini Caloreclima;IDOLA M 3.2 8;7.0;R032;675;Lucht-Water;3225.0;2800.0;https://www.rvo.nl/meldcodes-warmtepompen/ka19394-lamborghini-caloreclima-idola-m-32-8;https://www.rvo.nl/meldcodes-warmtepompen/ka19394-lamborghini-caloreclima-idola-m-32-8;0.95;0.95;meldcode;2026-03-27
KA19396;Stiebel-Eltron;WPE-I 04 HKW 230 Premium (202616);4.0;R454C;146;Grond-Water;4425.0;4425.0;https://www.rvo.nl/meldcodes-warmtepompen/ka19396-stiebel-eltron-wpe-i-04-hkw-230-premium-202616;https://www.rvo.nl/meldcodes-warmtepompen/ka19396-stiebel-eltron-wpe-i-04-hkw-230-premium-202616;0.95;0.95;meldcode;2026-03-27
KA19397;Stiebel-Eltron;WPE-I 06 HK 230 Premium (238614);7.0;R454C;146;Grond-Water;4425.0;4425.0;https://www.rvo.nl/meldcodes-warmtepompen/ka19397-stiebel-eltron-wpe-i-06-hk-230-premium-238614;https://www.rvo.nl/meldcodes-warmtepompen/ka19397-stiebel-eltron-wpe-i-06-hk-230-premium-238614;0.95;0.95;meldcode;2026-03-27
KA19398;Stiebel-Eltron;WPE-I 06 HKW 230 Premium (238620);7.0;R454C;146;Grond-Water;4425.0;4425.0;https://www.rvo.nl/meldcodes-warmtepompen/ka19398-stiebel-eltron-wpe-i-06-hkw-230-premium-238620;https://www.rvo.nl/meldcodes-warmtepompen/ka19398-stiebel-eltron-wpe-i-06-hkw-230-premium-238620;0.95;0.95;meldcode;2026-03-27
KA19399;Stiebel-Eltron;WPE-I 08 HK 230 Premium (238615);8.0;R454C;146;Grond-Water;4425.0;4425.0;https://www.rvo.nl/meldcodes-warmtepompen/ka19399-stiebel-eltron-wpe-i-08-hk-230-premium-238615;https://www.rvo.nl/meldcodes-warmtepompen/ka19399-stiebel-eltron-wpe-i-08-hk-230-premium-238615;0.95;0.95;meldcode;2026-03-27
KA19400;Stiebel-Eltron;WPE-I 08 HKW 230 Premium (238621);8.0;R454C;146;Grond-Water;4425.0;4425.0;https://www.rvo.nl/meldcodes-warmtepompen/ka19400-stiebel-eltron-wpe-i-08-hkw-230-premium-238621;https://www.rvo.nl/meldcodes-warmtepompen/ka19400-stiebel-eltron-wpe-i-08-hkw-230-premium-238621;0.95;0.95;meldcode;2026-03-27
KA19401;Stiebel-Eltron;WPE-I 12 HK 230 Premium (238616);12.0;R454C;146;Grond-Water;4725.0;4725.0;https://www.rvo.nl/meldcodes-warmtepompen/ka19401-stiebel-eltron-wpe-i-12-hk-230-premium-238616;https://www.rvo.nl/meldcodes-warmtepompen/ka19401-stiebel-eltron-wpe-i-12-hk-230-premium-238616;0.95;0.95;meldcode;2026-03-27
KA19402;Stiebel-Eltron;WPE-I 12 HKW 230 Premium (202480);12.0;R454C;146;Grond-Water;4725.0;4725.0;https://www.rvo.nl/meldcodes-warmtepompen/ka19402-stiebel-eltron-wpe-i-12-hkw-230-premium-202480;https://www.rvo.nl/meldcodes-warmtepompen/ka19402-stiebel-eltron-wpe-i-12-hkw-230-premium-202480;0.95;0.95;meldcode;2026-03-27
KA19403;Stiebel-Eltron;WPE-I 15 HK 230 Premium (238617);14.0;R454C;146;Grond-Water;5025.0;5025.0;https://www.rvo.nl/meldcodes-warmtepompen/ka19403-stiebel-eltron-wpe-i-15-hk-230-premium-238617;https://www.rvo.nl/meldcodes-warmtepompen/ka19403-stiebel-eltron-wpe-i-15-hk-230-premium-238617;0.95;0.95;meldcode;2026-03-27
KA19404;Stiebel-Eltron;WPE-I 15 HKW 230 Premium (202481);14.0;R454C;146;Grond-Water;5025.0;5025.0;https://www.rvo.nl/meldcodes-warmtepompen/ka19404-stiebel-eltron-wpe-i-15-hkw-230-premium-202481;https://www.rvo.nl/meldcodes-warmtepompen/ka19404-stiebel-eltron-wpe-i-15-hkw-230-premium-202481;0.95;0.95;meldcode;2026-03-27
KA19405;Stiebel-Eltron;WPL-A 05 HK 230 Premium (202669);5.0;R454C;146;Lucht-Water;2925.0;2350.0;https://www.rvo.nl/meldcodes-warmtepompen/ka19405-stiebel-eltron-wpl-05-hk-230-premium-202669;https://www.rvo.nl/meldcodes-warmtepompen/ka19405-stiebel-eltron-wpl-05-hk-230-premium-202669;0.95;0.95;meldcode;2026-03-27
KA19406;Stiebel-Eltron;WPL-A 07 HK 230 Premium (200123);7.0;R454C;146;Lucht-Water;3225.0;2800.0;https://www.rvo.nl/meldcodes-warmtepompen/ka19406-stiebel-eltron-wpl-07-hk-230-premium-200123;https://www.rvo.nl/meldcodes-warmtepompen/ka19406-stiebel-eltron-wpl-07-hk-230-premium-200123;0.95;0.95;meldcode;2026-03-27
KA19410;Ferroli;OMNIA S/SW-T 3.2 - 10;8.0;R032;675;Lucht-Water;3375.0;3025.0;https://www.rvo.nl/meldcodes-warmtepompen/ka19410-ferroli-omnia-ssw-t-32-10;https://www.rvo.nl/meldcodes-warmtepompen/ka19410-ferroli-omnia-ssw-t-32-10;0.95;0.95;meldcode;2026-03-27
KA19412;Ferroli;OMNIA S 3.2 - 12T;11.0;R032;675;Lucht-Water;3825.0;3700.0;https://www.rvo.nl/meldcodes-warmtepompen/ka19412-ferroli-omnia-s-32-12t;https://www.rvo.nl/meldcodes-warmtepompen/ka19412-ferroli-omnia-s-32-12t;0.95;0.95;meldcode;2026-03-27
KA19414;Ferroli;OMNIA S 3.2 - 14T;12.0;R032;675;Lucht-Water;3975.0;3925.0;https://www.rvo.nl/meldcodes-warmtepompen/ka19414-ferroli-omnia-s-32-14t;https://www.rvo.nl/meldcodes-warmtepompen/ka19414-ferroli-omnia-s-32-14t;0.95;0.95;meldcode;2026-03-27
KA19416;Ferroli;OMNIA S 3.2 - 16T;13.0;R032;675;Lucht-Water;4125.0;4150.0;https://www.rvo.nl/meldcodes-warmtepompen/ka19416-ferroli-omnia-s-32-16t;https://www.rvo.nl/meldcodes-warmtepompen/ka19416-ferroli-omnia-s-32-16t;0.95;0.95;meldcode;2026-03-27
KA19418;Ferroli;OMNIA S /SW-T  3.2 - 6;6.0;R032;675;Lucht-Water;3075.0;2575.0;https://www.rvo.nl/meldcodes-warmtepompen/ka19418-ferroli-omnia-s-sw-t-32-6;https://www.rvo.nl/meldcodes-warmtepompen/ka19418-ferroli-omnia-s-sw-t-32-6;0.95;0.95;meldcode;2026-03-27
KA19419;Ferroli;OMNIA S/SW-T 3.2 - 8;7.0;R032;675;Lucht-Water;3225.0;2800.0;https://www.rvo.nl/meldcodes-warmtepompen/ka19419-ferroli-omnia-ssw-t-32-8;https://www.rvo.nl/meldcodes-warmtepompen/ka19419-ferroli-omnia-ssw-t-32-8;0.95;0.95;meldcode;2026-03-27
KA19420;Ferroli;OMNIA ST 3.2 - 10;8.0;R032;675;Lucht-Water;3375.0;3025.0;https://www.rvo.nl/meldcodes-warmtepompen/ka19420-ferroli-omnia-st-32-10;https://www.rvo.nl/meldcodes-warmtepompen/ka19420-ferroli-omnia-st-32-10;0.95;0.95;meldcode;2026-03-27
KA19422;Ferroli;OMNIA ST 3.2 - 12T;11.0;R032;675;Lucht-Water;3825.0;3700.0;https://www.rvo.nl/meldcodes-warmtepompen/ka19422-ferroli-omnia-st-32-12t;https://www.rvo.nl/meldcodes-warmtepompen/ka19422-ferroli-omnia-st-32-12t;0.95;0.95;meldcode;2026-03-27
KA19426;Ferroli;OMNIA ST 3.2 - 16T;13.0;R032;675;Lucht-Water;4125.0;4150.0;https://www.rvo.nl/meldcodes-warmtepompen/ka19426-ferroli-omnia-st-32-16t;https://www.rvo.nl/meldcodes-warmtepompen/ka19426-ferroli-omnia-st-32-16t;0.95;0.95;meldcode;2026-03-27
KA19428;Ferroli;OMNIA ST 3.2 - 6;6.0;R032;675;Lucht-Water;3075.0;2575.0;https://www.rvo.nl/meldcodes-warmtepompen/ka19428-ferroli-omnia-st-32-6;https://www.rvo.nl/meldcodes-warmtepompen/ka19428-ferroli-omnia-st-32-6;0.95;0.95;meldcode;2026-03-27
KA19432;Lamborghini Caloreclima;IDOLA S 3.2 - 12T;11.0;R032;675;Lucht-Water;3825.0;3700.0;https://www.rvo.nl/meldcodes-warmtepompen/ka19432-lamborghini-caloreclima-idola-s-32-12t;https://www.rvo.nl/meldcodes-warmtepompen/ka19432-lamborghini-caloreclima-idola-s-32-12t;0.95;0.95;meldcode;2026-03-27
KA19436;Lamborghini Caloreclima;IDOLA S 3.2 - 16T;13.0;R032;675;Lucht-Water;4125.0;4150.0;https://www.rvo.nl/meldcodes-warmtepompen/ka19436-lamborghini-caloreclima-idola-s-32-16t;https://www.rvo.nl/meldcodes-warmtepompen/ka19436-lamborghini-caloreclima-idola-s-32-16t;0.95;0.95;meldcode;2026-03-27
KA19526;A.O. Smith;AWHP 30;19.0;R410A;2088;Lucht-Water;4800.0;5300.0;https://www.rvo.nl/meldcodes-warmtepompen/ka19526-ao-smith-awhp-30;https://www.rvo.nl/meldcodes-warmtepompen/ka19526-ao-smith-awhp-30;0.95;0.95;meldcode;2026-03-27
KA19527;A.O. Smith;AWHP 40;26.0;R410A;2088;Lucht-Water;5700.0;6875.0;https://www.rvo.nl/meldcodes-warmtepompen/ka19527-ao-smith-awhp-40;https://www.rvo.nl/meldcodes-warmtepompen/ka19527-ao-smith-awhp-40;0.95;0.95;meldcode;2026-03-27
KA19529;A.O. Smith;AWHP 60;38.0;R410A;2088;Lucht-Water;7500.0;9575.0;https://www.rvo.nl/meldcodes-warmtepompen/ka19529-ao-smith-awhp-60;https://www.rvo.nl/meldcodes-warmtepompen/ka19529-ao-smith-awhp-60;0.95;0.95;meldcode;2026-03-27
KA19532;A.O. Smith;AWHP 90;56.0;R410A;2088;Lucht-Water;10200.0;13625.0;https://www.rvo.nl/meldcodes-warmtepompen/ka19532-ao-smith-awhp-90;https://www.rvo.nl/meldcodes-warmtepompen/ka19532-ao-smith-awhp-90;0.95;0.95;meldcode;2026-03-27
KA19543;A.O. Smith;WWHB 40;39.0;R134A;1430;Water-Water;8775.0;8775.0;https://www.rvo.nl/meldcodes-warmtepompen/ka19543-ao-smith-wwhb-40;https://www.rvo.nl/meldcodes-warmtepompen/ka19543-ao-smith-wwhb-40;0.95;0.95;meldcode;2026-03-27
KA19548;Itho Daalderop;WPU 35 COE 5G;4.0;R134A;1430;Water-Water;4425.0;4425.0;https://www.rvo.nl/meldcodes-warmtepompen/ka19548-itho-daalderop-wpu-35-coe-5g;https://www.rvo.nl/meldcodes-warmtepompen/ka19548-itho-daalderop-wpu-35-coe-5g;0.95;0.95;meldcode;2026-03-27
KA19549;Itho Daalderop;WPU 35 E 5G;4.0;R134A;1430;Water-Water;4425.0;4425.0;https://www.rvo.nl/meldcodes-warmtepompen/ka19549-itho-daalderop-wpu-35-e-5g;https://www.rvo.nl/meldcodes-warmtepompen/ka19549-itho-daalderop-wpu-35-e-5g;0.95;0.95;meldcode;2026-03-27
KA19550;Itho Daalderop;WPU 45 COE 5G;4.0;R134A;1430;Water-Water;4425.0;4425.0;https://www.rvo.nl/meldcodes-warmtepompen/ka19550-itho-daalderop-wpu-45-coe-5g;https://www.rvo.nl/meldcodes-warmtepompen/ka19550-itho-daalderop-wpu-45-coe-5g;0.95;0.95;meldcode;2026-03-27
KA19551;Itho Daalderop;WPU 45 E 5G;4.0;R134A;1430;Water-Water;4425.0;4425.0;https://www.rvo.nl/meldcodes-warmtepompen/ka19551-itho-daalderop-wpu-45-e-5g;https://www.rvo.nl/meldcodes-warmtepompen/ka19551-itho-daalderop-wpu-45-e-5g;0.95;0.95;meldcode;2026-03-27
KA19553;Itho Daalderop;WPU 55 E 5G;5.0;R134A;1430;Water-Water;4425.0;4425.0;https://www.rvo.nl/meldcodes-warmtepompen/ka19553-itho-daalderop-wpu-55-e-5g;https://www.rvo.nl/meldcodes-warmtepompen/ka19553-itho-daalderop-wpu-55-e-5g;0.95;0.95;meldcode;2026-03-27
KA19555;Itho Daalderop;WPU 65 E 5G;6.0;R134A;1430;Water-Water;4425.0;4425.0;https://www.rvo.nl/meldcodes-warmtepompen/ka19555-itho-daalderop-wpu-65-e-5g;https://www.rvo.nl/meldcodes-warmtepompen/ka19555-itho-daalderop-wpu-65-e-5g;0.95;0.95;meldcode;2026-03-27
KA19556;Itho Daalderop;WPU 75 COE 5G;7.0;R134A;1430;Water-Water;4425.0;4425.0;https://www.rvo.nl/meldcodes-warmtepompen/ka19556-itho-daalderop-wpu-75-coe-5g;https://www.rvo.nl/meldcodes-warmtepompen/ka19556-itho-daalderop-wpu-75-coe-5g;0.95;0.95;meldcode;2026-03-27
KA19557;Itho Daalderop;WPU 75 E 5G;7.0;R134A;1430;Water-Water;4425.0;4425.0;https://www.rvo.nl/meldcodes-warmtepompen/ka19557-itho-daalderop-wpu-75-e-5g;https://www.rvo.nl/meldcodes-warmtepompen/ka19557-itho-daalderop-wpu-75-e-5g;0.95;0.95;meldcode;2026-03-27
KA19564;ES;AWC12-R32-M;8.0;R032;675;Lucht-Water;3375.0;3025.0;https://www.rvo.nl/meldcodes-warmtepompen/ka19564-es-awc12-r32-m;https://www.rvo.nl/meldcodes-warmtepompen/ka19564-es-awc12-r32-m;0.95;0.95;meldcode;2026-03-27
KA19565;ES;AWC15-R32-M;10.0;R032;675;Lucht-Water;3675.0;3475.0;https://www.rvo.nl/meldcodes-warmtepompen/ka19565-es-awc15-r32-m;https://www.rvo.nl/meldcodes-warmtepompen/ka19565-es-awc15-r32-m;0.95;0.95;meldcode;2026-03-27
KA19566;ES;AWC6-R32-M;4.0;R032;675;Lucht-Water;2775.0;2125.0;https://www.rvo.nl/meldcodes-warmtepompen/ka19566-es-awc6-r32-m;https://www.rvo.nl/meldcodes-warmtepompen/ka19566-es-awc6-r32-m;0.95;0.95;meldcode;2026-03-27
KA19567;ES;AWC9-R32-M;6.0;R032;675;Lucht-Water;3075.0;2575.0;https://www.rvo.nl/meldcodes-warmtepompen/ka19567-es-awc9-r32-m;https://www.rvo.nl/meldcodes-warmtepompen/ka19567-es-awc9-r32-m;0.95;0.95;meldcode;2026-03-27
KA19568;TEC;RS07V/LF;4.0;R032;675;Lucht-Water;2550.0;1925.0;https://www.rvo.nl/meldcodes-warmtepompen/ka19568-tec-rs07vlf;https://www.rvo.nl/meldcodes-warmtepompen/ka19568-tec-rs07vlf;0.95;0.95;meldcode;2026-03-27
KA19569;TEC;RS11V/LF;8.0;R032;675;Lucht-Water;3150.0;2825.0;https://www.rvo.nl/meldcodes-warmtepompen/ka19569-tec-rs11vlf;https://www.rvo.nl/meldcodes-warmtepompen/ka19569-tec-rs11vlf;0.95;0.95;meldcode;2026-03-27
KA19629;Immergas;Magis Combo Plus 6 V2;5.0;R032;675;Lucht-Water;2700.0;2150.0;https://www.rvo.nl/meldcodes-warmtepompen/ka19629-immergas-magis-combo-plus-6-v2;https://www.rvo.nl/meldcodes-warmtepompen/ka19629-immergas-magis-combo-plus-6-v2;0.95;0.95;meldcode;2026-03-27
KA19630;Immergas;Magis Combo Plus 9 V2;7.0;R032;675;Lucht-Water;3000.0;2600.0;https://www.rvo.nl/meldcodes-warmtepompen/ka19630-immergas-magis-combo-plus-9-v2;https://www.rvo.nl/meldcodes-warmtepompen/ka19630-immergas-magis-combo-plus-9-v2;0.95;0.95;meldcode;2026-03-27
KA19631;Immergas;Magis Pro 4 V2;4.0;R032;675;Lucht-Water;2775.0;2125.0;https://www.rvo.nl/meldcodes-warmtepompen/ka19631-immergas-magis-pro-4-v2;https://www.rvo.nl/meldcodes-warmtepompen/ka19631-immergas-magis-pro-4-v2;0.95;0.95;meldcode;2026-03-27
KA19634;Immergas;Rapax 200 V3;0.0;R513A;631;Warmtepompboiler;725.0;725.0;https://www.rvo.nl/meldcodes-warmtepompen/ka19634-immergas-rapax-200-v3;https://www.rvo.nl/meldcodes-warmtepompen/ka19634-immergas-rapax-200-v3;0.95;0.95;meldcode;2026-03-27
KA19635;Immergas;Rapax 200 V3 SOL;0.0;R513A;631;Warmtepompboiler;725.0;725.0;https://www.rvo.nl/meldcodes-warmtepompen/ka19635-immergas-rapax-200-v3-sol;https://www.rvo.nl/meldcodes-warmtepompen/ka19635-immergas-rapax-200-v3-sol;0.95;0.95;meldcode;2026-03-27
KA19636;Immergas;Rapax 300 V3;0.0;R513A;631;Warmtepompboiler;725.0;725.0;https://www.rvo.nl/meldcodes-warmtepompen/ka19636-immergas-rapax-300-v3;https://www.rvo.nl/meldcodes-warmtepompen/ka19636-immergas-rapax-300-v3;0.95;0.95;meldcode;2026-03-27
KA19637;Immergas;Rapax 300 V3 SOL;0.0;R513A;631;Warmtepompboiler;725.0;725.0;https://www.rvo.nl/meldcodes-warmtepompen/ka19637-immergas-rapax-300-v3-sol;https://www.rvo.nl/meldcodes-warmtepompen/ka19637-immergas-rapax-300-v3-sol;0.95;0.95;meldcode;2026-03-27
KA19679;MAXA Advantix;i-SHWAKV4 14;10.0;R410A;2088;Lucht-Water;3450.0;3275.0;https://www.rvo.nl/meldcodes-warmtepompen/ka19679-maxa-advantix-i-shwakv4-14;https://www.rvo.nl/meldcodes-warmtepompen/ka19679-maxa-advantix-i-shwakv4-14;0.95;0.95;meldcode;2026-03-27
KA19689;Mitsubishi Heavy Industries;FDCW60VNX-A/W incl. HSB60-W;5.0;R032;675;Lucht-Water;2700.0;2150.0;https://www.rvo.nl/meldcodes-warmtepompen/ka19689-mitsubishi-heavy-industries-fdcw60vnx-aw-incl-hsb60-w;https://www.rvo.nl/meldcodes-warmtepompen/ka19689-mitsubishi-heavy-industries-fdcw60vnx-aw-incl-hsb60-w;0.95;0.95;meldcode;2026-03-27
